사용자 유형,기존 응원 팀,질문,매칭팀,추천 리그,sbert_score,n2v_score,vector_score,매칭 스코어,llm_confidence,llm_rank,llm_reason
1,FC안양,나는 FC안양의 '보라색 불꽃' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,토트넘 홋스퍼,EPL,0.3512478470802307,0.5,0.9597523705379494,0.5324,0.2,3,토트넘 홋스퍼의 유니폼은 일반적으로 더 심플하고 기본적인 디자인을 가지고 있기 때문에 FC안양과 유사한 스타일은 찾기 어렵습니다.
1,FC안양,나는 FC안양의 '보라색 불꽃' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,LG 트윈즈,KBO,0.246957391500473,0.9533878564834596,0.9260043181881564,0.654,0.0,1,분석 실패 또는 신뢰도 낮음
1,FC안양,나는 FC안양의 '보라색 불꽃' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,두샨 베어스,KBO,0.2476905286312103,0.7569229006767273,0.9153537552423172,0.5615,0.0,2,분석 실패 또는 신뢰도 낮음
1,FC안양,나는 FC안양의 '보라색 불꽃' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,키움 히어로즈,KBO,0.2378807961940765,0.6804524064064026,0.9368513188800902,0.5323,0.4,3,"키움 히어로즈는 독특한 색상과 디자인을 가지고 있어, FC안양의 '보라색 불꽃'와는 다소 다른 느낌을 주지만, 독특한 매력을 지니고 있습니다."
1,한화 이글스,나는 한화 이글스의 '고속 성장 유망주' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.4113154411315918,0.5,0.924607589386269,0.5494,0.75,2,"레이싱 불스는 최근 몇 년간 빠르게 성장하고 있으며, 젊은 드라이버들과 경험 많은 코치진이 함께하는 팀으로, 고속 성장 유망주와 유사한 경향을 보이고 있습니다."
1,한화 이글스,나는 한화 이글스의 '고속 성장 유망주' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.3976202607154846,0.5,0.9354280984956792,0.5461,0.85,1,"맥라렌은 F1 역사상 가장 성공적인 팀 중 하나로, 꾸준한 성과와 혁신적인 기술 개발로 인해 고속 성장 유망주와 유사한 팀입니다. 특히 젊은 드라이버들이 빠르게 성장하는 환경을 제공합니다."
1,한화 이글스,나는 한화 이글스의 '고속 성장 유망주' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,페라리,F1,0.3782224953174591,0.5,0.867585580547885,0.5248,0.6,3,"페라리는 F1의 강력한 팀 중 하나로, 많은 우승과 성공을 거두었습니다. 그러나 최근 몇 년간의 성과는 조금 부진한 편입니다. 고속 성장 유망주와의 유사성이 있는지에 대해서는 조금 더 주의가 필요합니다."
1,한화 이글스,나는 한화 이글스의 '고속 성장 유망주' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.4113785922527313,0.5,0.9648402984482792,0.5575,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '고속 성장 유망주' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,크리스탈 팰리스,EPL,0.3642679154872894,0.5,0.9721760249455392,0.5401,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '고속 성장 유망주' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.3331076800823211,0.5,0.9470712300839362,0.5227,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '고속 성장 유망주' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.5241764783859253,0.5,0.9323982092801332,0.6042,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '고속 성장 유망주' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대전 하나 시티즌,K LEAGUE,0.4464934468269348,0.5,0.9680314540706978,0.5775,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '고속 성장 유망주' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC 서울,K LEAGUE,0.4394848942756653,0.5,0.9185224376874302,0.5651,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '꼴찌의 아이콘' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.364640325307846,0.5,0.924607589386269,0.5308,0.75,2,"레이싱 불스는 강력한 경주차를 보유하고 있으며, 꾸준한 성적을 내고 있습니다."
1,한화 이글스,나는 한화 이글스의 '꼴찌의 아이콘' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.3361780643463135,0.5,0.9354280984956792,0.5216,0.9,1,"맥라렌은 F1 역사상 가장 성공적인 팀 중 하나로, 꾸준히 우승을 차지하며 '꼴찌의 아이콘' 같은 이미지를 가지고 있습니다."
1,한화 이글스,나는 한화 이글스의 '꼴찌의 아이콘' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,하스,F1,0.3390796780586242,0.5,0.923812992867432,0.5204,0.4,3,"하스는 최근 성적이 좋지 않지만, 과거에는 강력한 팀으로 유명했으며, 잠재력을 가지고 있습니다."
1,한화 이글스,나는 한화 이글스의 '꼴찌의 아이콘' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.4167284071445465,0.5,0.9648402984482792,0.5597,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '꼴찌의 아이콘' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.3483006060123443,0.5,0.9470712300839362,0.5287,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '꼴찌의 아이콘' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,아스톤 빌라,EPL,0.3243531286716461,0.5,0.984708580541229,0.5267,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '꼴찌의 아이콘' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.4190997183322906,0.5,0.9323982092801332,0.5622,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '꼴찌의 아이콘' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,제주 SK FC,K LEAGUE,0.4072402715682983,0.5,0.9480141155784624,0.5609,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '꼴찌의 아이콘' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대전 하나 시티즌,K LEAGUE,0.3915297091007232,0.5,0.9680314540706978,0.5555,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '파이어리츠' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.3682272136211395,0.5,0.9354280984956792,0.5344,0.75,1,"맥라렌은 고성능과 혁신적인 디자인을 중시하는 팀으로, 파이어리츠와 비슷한 스타일의 팀입니다."
1,한화 이글스,나는 한화 이글스의 '파이어리츠' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.3622050285339355,0.5,0.924607589386269,0.5298,0.6,2,"레이싱 불스는 스포츠와 기술의 결합을 강조하는 브랜드로, 파이어리츠와의 공통점이 있습니다."
1,한화 이글스,나는 한화 이글스의 '파이어리츠' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,하스,F1,0.3339325189590454,0.5,0.923812992867432,0.5183,0.4,3,"하스는 고성능과 기술을 중시하는 브랜드이지만, 파이어리츠와 같은 독특한 스타일은 아니며, 다른 이유로 인해 적합도가 낮습니다."
1,한화 이글스,나는 한화 이글스의 '파이어리츠' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.3921103477478027,0.5,0.9648402984482792,0.5498,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '파이어리츠' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.3908777236938476,0.5,0.9470712300839362,0.5458,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '파이어리츠' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,크리스탈 팰리스,EPL,0.36670783162117,0.5,0.9721760249455392,0.5411,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '파이어리츠' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.4634529650211334,0.5,0.9323982092801332,0.5799,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '파이어리츠' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC 서울,K LEAGUE,0.4543406367301941,0.5,0.9185224376874302,0.5711,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '파이어리츠' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대전 하나 시티즌,K LEAGUE,0.4017526507377624,0.5,0.9680314540706978,0.5596,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '강력한 유소년 팜' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.4131443202495575,0.5,0.924607589386269,0.5502,0.75,2,레이싱 불스의 브랜드 아이덴티티와 스타일이 강력하고 젊은 이미지를 강조하는 점에서 한화 이글스의 '강력한 유소년 팜'과 유사합니다.
1,한화 이글스,나는 한화 이글스의 '강력한 유소년 팜' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.3337725400924682,0.5,0.9354280984956792,0.5206,0.85,1,"맥라렌은 고성능 레이싱 카 브랜드로서, 기술적 혁신과 스포츠맨십을 강조하는 브랜드 이미지가 한화 이글스의 '강력한 유소년 팜'과 유사합니다."
1,한화 이글스,나는 한화 이글스의 '강력한 유소년 팜' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,페라리,F1,0.3621005117893219,0.5,0.867585580547885,0.5184,0.6,3,"페라리는 고급스럽고 고성능의 이미지를 강조하는 브랜드이지만, 한화 이글스의 '강력한 유소년 팜'과 같은 젊은 에너지와 스포츠맨십을 강조하는 점에서 다소 차이가 있습니다."
1,한화 이글스,나는 한화 이글스의 '강력한 유소년 팜' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.4249054491519928,0.5,0.9648402984482792,0.5629,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '강력한 유소년 팜' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.387603223323822,0.5,0.9470712300839362,0.5445,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '강력한 유소년 팜' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,크리스탈 팰리스,EPL,0.3288286626338959,0.5,0.9721760249455392,0.526,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '강력한 유소년 팜' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.5337743163108826,0.5,0.9323982092801332,0.608,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '강력한 유소년 팜' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC 서울,K LEAGUE,0.4524966776371002,0.5,0.9185224376874302,0.5703,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '강력한 유소년 팜' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대전 하나 시티즌,K LEAGUE,0.4233961403369903,0.5,0.9680314540706978,0.5683,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '역대급 투자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.3632856011390686,0.5,0.924607589386269,0.5302,0.75,2,레이싱 불스의 강력한 엔진 성능과 빠른 속도는 한화 이글스의 '역대급 투자'와 유사한 스타일을 자랑한다.
1,한화 이글스,나는 한화 이글스의 '역대급 투자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.3426665961742401,0.5,0.9354280984956792,0.5242,0.85,1,"맥라렌은 기술적 혁신과 강력한 경주 성능으로 유명하며, 한화 이글스의 투자와 같은 높은 수준의 성과를 기대할 수 있다."
1,한화 이글스,나는 한화 이글스의 '역대급 투자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,하스,F1,0.338008850812912,0.5,0.923812992867432,0.52,0.6,3,"하스는 최근 몇 년간 꾸준한 성과를 내고 있지만, 맥라렌과 레이싱 불스와 비교했을 때는 한화 이글스의 '역대급 투자'와 같은 강력한 성능을 보이지 않는다."
1,한화 이글스,나는 한화 이글스의 '역대급 투자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.3890087902545929,0.5,0.9648402984482792,0.5486,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '역대급 투자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,크리스탈 팰리스,EPL,0.3516303896903991,0.5,0.9721760249455392,0.5351,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '역대급 투자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.3492724895477295,0.5,0.9470712300839362,0.5291,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '역대급 투자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.4629339575767517,0.5,0.9323982092801332,0.5797,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '역대급 투자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대전 하나 시티즌,K LEAGUE,0.4362709522247314,0.5,0.9680314540706978,0.5734,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '역대급 투자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC 서울,K LEAGUE,0.4447044432163238,0.5,0.9185224376874302,0.5672,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '청천벽력' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.357793390750885,0.5,0.9354280984956792,0.5302,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '청천벽력' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.3455057740211487,0.5,0.924607589386269,0.5231,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '청천벽력' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,페라리,F1,0.3410266935825348,0.5,0.867585580547885,0.5099,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '청천벽력' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.3901844322681427,0.5,0.9648402984482792,0.549,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '청천벽력' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,크리스탈 팰리스,EPL,0.3563712835311889,0.5,0.9721760249455392,0.537,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '청천벽력' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.3499474227428436,0.5,0.9470712300839362,0.5294,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '청천벽력' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.4842727482318878,0.5,0.9323982092801332,0.5882,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '청천벽력' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대전 하나 시티즌,K LEAGUE,0.4485778212547302,0.5,0.9680314540706978,0.5783,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '청천벽력' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC 서울,K LEAGUE,0.4590834379196167,0.5,0.9185224376874302,0.573,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '노시환 괴물 타자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.3820483684539795,0.5,0.924607589386269,0.5377,0.75,1,레이싱 불스의 빠른 속도와 공격적인 드라이빙 스타일은 노시환의 타격 스타일과 유사한 느낌을 줍니다.
1,한화 이글스,나는 한화 이글스의 '노시환 괴물 타자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.3734719157218933,0.5,0.9354280984956792,0.5365,0.6,2,"맥라렌은 전통적으로 기술적 드라이빙과 빠른 속도를 중시하는 팀으로, 노시환의 타격 스타일과 공통점이 있습니다."
1,한화 이글스,나는 한화 이글스의 '노시환 괴물 타자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,하스,F1,0.3338416516780853,0.5,0.923812992867432,0.5183,0.4,3,"하스는 전반적으로 안정적인 드라이빙과 전술적인 플레이를 중시하는 팀으로, 노시환의 타격 스타일과는 다소 차이가 있습니다."
1,한화 이글스,나는 한화 이글스의 '노시환 괴물 타자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.3920487463474273,0.5,0.9470712300839362,0.5462,0.75,1,"리버풀은 강력한 공격력을 자랑하며, 시드니 호터와 세르히오 디아 같은 타자들이 있어 노시환처럼 강력한 타격을 보여줄 수 있다."
1,한화 이글스,나는 한화 이글스의 '노시환 괴물 타자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.3577392697334289,0.5,0.9648402984482792,0.5361,0.6,2,뉴캐슬 유나이티드는 알미르 벤라멘과 조엘링턴 같은 타자들이 있어 노시환과 비슷한 타격감을 느낄 수 있다.
1,한화 이글스,나는 한화 이글스의 '노시환 괴물 타자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,크리스탈 팰리스,EPL,0.3389590382575989,0.5,0.9721760249455392,0.53,0.4,3,"크리스탈 팰리스는 윌프리드 자하와 미카엘 올리세하 같은 타자들이 있지만, 리버풀과 뉴캐슬 유나이티드에 비해 공격력이 약간 떨어질 수 있다."
1,한화 이글스,나는 한화 이글스의 '노시환 괴물 타자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC 서울,K LEAGUE,0.4789997637271881,0.5,0.9185224376874302,0.5809,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '노시환 괴물 타자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.4502481818199157,0.5,0.9323982092801332,0.5746,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '노시환 괴물 타자' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,제주 SK FC,K LEAGUE,0.3903452455997467,0.5,0.9480141155784624,0.5541,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '충청도 대표' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.2663852572441101,0.5,0.924607589386269,0.4915,0.7,2,"레이싱 불스의 디자인은 현대적인 감각과 스포츠적인 느낌을 동시에 가지고 있어, 충청도 대표와 유사한 스타일을 가진 팀으로 추천합니다."
1,한화 이글스,나는 한화 이글스의 '충청도 대표' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.2417040467262268,0.5,0.9354280984956792,0.4838,0.8,1,"맥라렌의 디자인은 고급스럽고 세련된 느낌을 주며, 충청도 대표와 비슷한 현대적인 감각을 가지고 있어 적합합니다."
1,한화 이글스,나는 한화 이글스의 '충청도 대표' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레드불,F1,0.2337050437927246,0.5,0.869819254343648,0.4674,0.6,3,"레드불의 디자인은 강렬하고 독특한 느낌을 주며, 충청도 대표와는 약간 다른 스타일을 가지고 있지만, 현대적인 감각을 가지고 있어 추천합니다."
1,한화 이글스,나는 한화 이글스의 '충청도 대표' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.3603092432022095,0.5,0.9648402984482792,0.5371,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '충청도 대표' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.2998258471488952,0.5,0.9470712300839362,0.5093,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '충청도 대표' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,크리스탈 팰리스,EPL,0.2780178189277649,0.5,0.9721760249455392,0.5056,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '충청도 대표' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.4197041988372803,0.5,0.9323982092801332,0.5624,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '충청도 대표' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대전 하나 시티즌,K LEAGUE,0.4021368026733398,0.5,0.9680314540706978,0.5598,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '충청도 대표' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC 서울,K LEAGUE,0.4062831997871399,0.5,0.9185224376874302,0.5519,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '높은 변동성' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.3982867002487182,0.5,0.924607589386269,0.5442,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '높은 변동성' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.3557842671871185,0.5,0.9354280984956792,0.5294,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '높은 변동성' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,페라리,F1,0.360619843006134,0.5,0.867585580547885,0.5178,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '높은 변동성' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,뉴캐슬 유나이티드,EPL,0.408770889043808,0.5,0.9648402984482792,0.5565,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '높은 변동성' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,크리스탈 팰리스,EPL,0.3562458753585815,0.5,0.9721760249455392,0.5369,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '높은 변동성' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,리버풀,EPL,0.33926522731781,0.5,0.9470712300839362,0.5251,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '높은 변동성' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC안양,K LEAGUE,0.4731019735336303,0.5,0.9323982092801332,0.5838,0.0,1,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '높은 변동성' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,대전 하나 시티즌,K LEAGUE,0.4175104796886444,0.5,0.9680314540706978,0.5659,0.0,2,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '높은 변동성' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,FC 서울,K LEAGUE,0.4196422398090362,0.5,0.9185224376874302,0.5572,0.0,3,분석 실패 또는 신뢰도 낮음
1,한화 이글스,나는 한화 이글스의 '다이나마이트 타선' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,레이싱 불스,F1,0.375041663646698,0.5,0.924607589386269,0.5349,0.75,2,레이싱 불스의 빠른 시작과 강력한 속도는 다이나미타선의 스타일과 잘 맞습니다.
1,한화 이글스,나는 한화 이글스의 '다이나마이트 타선' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,맥라렌,F1,0.3602983355522156,0.5,0.9354280984956792,0.5312,0.85,1,맥라렌은 꾸준한 성적을 내며 빠른 속도와 강력한 타격을 자랑합니다.
1,한화 이글스,나는 한화 이글스의 '다이나마이트 타선' 같은 스타일이 마음에 들어. 이런 느낌을 가진 다른 리그 팀을 추천해줘.,하스,F1,0.3553293645381927,0.5,0.923812992867432,0.5269,0.6,3,"하스는 빠른 속도와 강력한 타격을 보여주지만, 꾸준한 성적은 맥라렌이나 레이싱 불스에 비해 약간 부족합니다."
