user_type,original_support_team,query,matching_team,recommend_league,sbert_score,n2v_score,vector_score,match_score,llm_confidence,llm_rank,llm_reason
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",맨체스터 유나이티드,EPL,0.26880568,0.5,0.5092463052996021,0.1228,0.9,2,"맨유는 강력한 조직력을 바탕으로 효율적인 경기 운영을 보여주며, 유럽 최고의 팀 중 하나로서 높은 성과를 거두고 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",리버풀,EPL,0.40732247,0.5,0.5583897445260798,0.4746,0.85,3,"리버풀은 강력한 조직력을 바탕으로 효율적인 경기 운영을 보여주며, 유럽 최고의 팀 중 하나로서 높은 성과를 거두고 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",첼시,EPL,0.39060614,0.5,0.4215975423570653,0.1322,0.85,4,"첼시는 강력한 조직력을 바탕으로 효율적인 경기 운영을 보여주며, 유럽 최고의 팀 중 하나로서 높은 성과를 거두고 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",토트넘 홋스퍼,EPL,0.37179655,0.5,0.6136012851013952,0.4714,0.8,5,"토트넘은 강력한 조직력을 바탕으로 효율적인 경기 운영을 보여주며, 유럽 최고의 팀 중 하나로서 높은 성과를 거두고 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",울버햄튼 원더러스,EPL,0.38733461,0.5,0.7681154837998057,0.5086,0.75,6,"울버햄튼은 강력한 조직력을 바탕으로 효율적인 경기 운영을 보여주며, 중간 클래스 팀으로서 상대적으로 높은 성과를 거두고 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",아스날,EPL,0.29391977,0.5,0.6447929644110805,0.4465,0.75,7,"아스날은 강력한 조직력을 바탕으로 효율적인 경기 운영을 보여주며, 유럽 최고의 팀 중 하나로서 높은 성과를 거두고 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",웨스트햄 유나이티드,EPL,0.30463308,0.5,0.7822543700061813,0.4783,0.7,8,"웨스트햄은 신생 팀으로서 빠른 성장을 이루었으며, 조직력과 효율성을 바탕으로 상위권 진입을 목표로 하고 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",아스톤 빌라,EPL,0.37814766,0.5,0.729700629580214,0.1492,0.7,9,"아스튼 빌라는 최근 몇 년간 꾸준한 성장을 이루었으며, 조직력과 효율성을 바탕으로 상위권 진입을 목표로 하고 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",크리스탈 팰리스,EPL,0.48613694,0.5,0.7550246525489821,0.5455,0.6,10,"크리스탈 팰리스는 중간 클래스 팀으로서 조직력과 효율성을 바탕으로 상대적으로 높은 성과를 거두고 있지만, 다른 강팀들과의 격차가 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",뉴캐슬 유나이티드,EPL,0.4440148,0.5,0.7161035578072023,0.1562,0.5,11,"뉴캐슬은 중간 클래스 팀으로서 조직력과 효율성을 바탕으로 상대적으로 높은 성과를 거두고 있지만, 다른 강팀들과의 격차가 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.42196104,0.5,0.6885181297723034,0.5065,0.95,1,"맥라렌은 F1 역사상 가장 성공적인 팀 중 하나로, 조직력과 효율성이 매우 뛰어난 것으로 평가됩니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",페라리,F1,0.4809075,0.5,0.4900553990541447,0.1471,0.9,2,"페라리는 F1 역사상 가장 성공적인 팀 중 하나로, 조직력과 효율성이 매우 뛰어난 것으로 평가됩니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",메르세데스,F1,0.3779792,0.5,0.4935449313719442,0.135,0.9,3,"메르세데스는 기술적으로 뛰어난 팀으로, 조직력과 효율성이 매우 뛰어난 것으로 평가됩니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",윌리엄스,F1,0.3831109,0.5,0.7893736611432518,0.5111,0.8,4,"윌리엄스는 기술적으로 뛰어난 팀으로, 효율적인 개발 과정을 통해 성적을 내고 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",애스턴 마틴,F1,0.42529243,0.5,0.6435062866962236,0.1496,0.8,5,"애스턴 마틴은 신생팀이지만 빠르게 성장하고 있으며, 조직력과 효율성이 강한 것으로 평가됩니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",알핀,F1,0.36188573,0.5,0.6565543189142513,0.1428,0.8,6,"알핀은 신생팀이지만 빠르게 성장하고 있으며, 조직력과 효율성이 강한 것으로 평가됩니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",하스,F1,0.39985633,0.5,0.7731360815286795,0.5146,0.7,7,"하스는 비교적 신생팀이지만 빠르게 성장하고 있으며, 조직력과 효율성을 강조하는 팀으로 평가됩니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",레드불,F1,0.49787492,0.5,0.4572237271885414,0.1472,0.7,8,"레드불은 최근 성적이 좋지 않지만, 기술적으로 뛰어난 팀으로 평가됩니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",레이싱 불스,F1,0.5733799,0.5,0.6657170531535836,0.1687,0.6,9,"레이싱 불스는 신생팀으로 아직 성적이 부족하지만, 기술적으로 강한 팀으로 기대가 됩니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",자우버,F1,0.37785855,0.5,0.7487156469678897,0.1503,0.4,10,"자우버는 최근 성적이 좋지 않지만, 기술적으로 뛰어난 팀으로 평가됩니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",FC안양,K LEAGUE,0.43321052,0.5,0.784926162116497,0.7954,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",강원FC,K LEAGUE,0.3731,0.5,0.7818536440483247,0.7584,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",대구FC,K LEAGUE,0.35069442,0.5,0.7774010787455955,0.7436,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",인천 유나이티드,K LEAGUE,0.33863935,0.5,0.7737145225193743,0.7353,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",제주 SK FC,K LEAGUE,0.47486633,0.5,0.749347900574565,0.5398,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",대전 하나 시티즌,K LEAGUE,0.4463589,0.5,0.7494679903539645,0.1585,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",울산 HD FC,K LEAGUE,0.4575206,0.5,0.539908552282515,0.1473,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",전북 현대 모터스,K LEAGUE,0.4154577,0.5,0.5057667758365009,0.1402,0.95,1,전북 현대는 꾸준히 좋은 성적을 거두며 조직력과 효율성을 보여주고 있습니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",포항 스틸러스,K LEAGUE,0.39295915,0.5,0.8018722169184982,0.7763,0.85,2,"포항은 강력한 팀으로, 전술적으로도 매우 유연하게 대응할 수 있습니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",수원 삼성 블루윙즈,K LEAGUE,0.28244814,0.5,0.7626485101012405,0.4655,0.8,3,수원 삼성은 높은 수준의 조직력을 바탕으로 꾸준히 상위권을 유지하고 있습니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",FC 서울,K LEAGUE,0.352542,0.5,0.528524225324551,0.134,0.75,4,"FC 서울은 전술적으로 매우 유연하며, 다양한 선수들을 활용하여 효율적인 경기 운영이 가능합니다."
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",광주FC,K LEAGUE,0.45710492,0.5,0.8356004889161633,0.8249,0.7,5,광주FC는 최근 성장세를 보이며 조직력과 효율성을 보여주고 있습니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",두산 베어스,KBO,0.33780447,0.5,0.5422201750399904,0.4436,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",삼성 라이온즈,KBO,0.31109107,0.5,0.4567300978892356,0.1247,0.95,1,삼성 라이온즈는 강력한 투수와 타선으로 인해 높은 효율성을 자랑합니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",롯데 자이언츠,KBO,0.3054175,0.5,0.6958041423706642,0.1384,0.85,2,롯데 자이언츠는 강력한 타선과 잘 조율된 팀워크로 유리합니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.39391476,0.5,0.8114514212176897,0.5199,0.8,3,KT 위즈는 경험 많은 코치진과 잘 조율된 팀워크로 유리합니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",SSG 랜더스,KBO,0.20698231,0.5,0.5468843355158456,0.1177,0.8,4,SSG 랜더스는 젊은 선수들이 많아 성장 가능성이 큽니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",키움 히어로즈,KBO,0.31311747,0.5,0.7960969816462605,0.7267,0.75,5,키움 히어로즈는 강력한 투수진과 잘 조율된 타선으로 유명합니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",LG 트윈스,KBO,0.32769585,0.5,0.4961033612423088,0.1291,0.75,6,LG 트윈즈는 경험 많은 선수들과 코치진으로 인해 높은 조직력을 자랑합니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",한화 이글스,KBO,0.2854968,0.5,0.822605008318316,0.1436,0.7,7,한화 이글스는 젊은 선수들이 많아 성장 가능성이 큽니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.41446212,0.5,0.7815366116334377,0.5221,0.65,8,NC 다이노스는 젊은 선수들이 많아 성장 가능성이 큽니다.
0,,"나는 F1는 처음인데, 조직력와(과) 효율 성향이 강한 팀을 추천해줘.",기아 타이거즈,KBO,0.29454732,0.5,0.494989228312024,0.125,0.6,9,기아 타이거즈는 젊은 선수들이 많아 성장 가능성이 큽니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",브라이튼,EPL,0.3487275,0.5,0.7544285943720351,0.4904,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",토트넘 홋스퍼,EPL,0.32557598,0.5,0.6136012851013952,0.453,0.85,1,"토트넘은 강력한 수비와 빠른 전환을 통해 상대팀의 기회를 줄이며, 공격적으로 반격합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",맨체스터 유나이티드,EPL,0.28917915,0.5,0.5092463052996021,0.1253,0.85,2,"맨유는 강력한 수비와 빠른 전환을 통해 상대팀의 기회를 줄이며, 공격적으로 반격합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",리버풀,EPL,0.39466304,0.5,0.5583897445260798,0.4695,0.8,3,"리버풀은 빠른 전환과 강력한 공격 플레이를 통해 상대팀을 압박하며, 높은 득점력을 보유하고 있습니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",첼시,EPL,0.37650904,0.5,0.4215975423570653,0.1305,0.8,4,"첼시는 강력한 수비와 빠른 전환을 통해 상대팀의 기회를 줄이며, 공격적으로 반격합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",맨체스터 시티,EPL,0.29259905,0.5,0.4184790060034941,0.1202,0.8,5,시티는 강력한 수비와 꾸준한 득점력을 바탕으로 가성비 성향이 강합니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",울버햄튼 원더러스,EPL,0.36679026,0.5,0.7681154837998057,0.5003,0.75,6,"울버햄튼은 강력한 수비와 빠른 전환을 통해 상대팀의 기회를 줄이며, 공격적으로 반격합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",아스날,EPL,0.27217132,0.5,0.6447929644110805,0.4378,0.75,7,"아스날은 중간에 위치하며, 강력한 수비와 꾸준한 득점력을 바탕으로 가성비 성향이 강합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",웨스트햄 유나이티드,EPL,0.26462555,0.5,0.7822543700061813,0.4623,0.7,8,"웨스트햄은 젊은 선수들로 구성된 팀으로, 공격적인 축구를 선호하며 상대팀을 압박합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",아스톤 빌라,EPL,0.34366217,0.5,0.729700629580214,0.145,0.7,9,"아스톤 빌라는 젊은 선수들로 구성된 팀으로, 공격적인 축구를 선호하며 상대팀을 압박합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",뉴캐슬 유나이티드,EPL,0.41085136,0.5,0.7161035578072023,0.1523,0.65,10,"뉴캐슬은 중간에 위치하며, 강력한 수비와 꾸준한 득점력을 바탕으로 가성비 성향이 강합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",크리스탈 팰리스,EPL,0.43230703,0.5,0.7550246525489821,0.5239,0.6,11,"크리스탈 팰리스는 공격적인 축구를 선호하며, 높은 득점력을 보유하고 있습니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",페라리,F1,0.41220856,0.5,0.4900553990541447,0.1389,0.95,1,"페라리는 F1에서 가장 성공한 팀 중 하나로, 꾸준히 우승을 차지하며 가성비 성향이 매우 강합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",메르세데스,F1,0.36250716,0.5,0.4935449313719442,0.1331,0.85,2,"메르세데스는 최근 몇 년간 페라리와의 경쟁에서 강한 모습을 보이며, 가성비 성향이 높습니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.38801825,0.5,0.6885181297723034,0.4929,0.75,3,"맥라렌은 꾸준히 상위권에 위치하며, 가성비 성향이 높은 팀입니다. 그러나 최근 몇 년간의 성적이 조금 떨어졌습니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",레이싱 불스,F1,0.50583893,0.5,0.6657170531535836,0.1606,0.6,4,"레이싱 불스는 신생팀으로서 빠른 발전을 이루고 있지만, 아직 가성비 성향이 완전히 확립되지 않았습니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",윌리엄스,F1,0.35658383,0.5,0.7893736611432518,0.5005,0.5,5,"윌리엄스는 중간 정도의 성적을 거두며, 가성비 성향이 보통입니다. 최근 몇 년간의 성적이 불안정합니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",하스,F1,0.444686,0.5,0.7731360815286795,0.5325,0.4,6,"하스는 아직 주목받지 못하는 팀으로서, 가성비 성향이 낮습니다. 그러나 잠재력이 있습니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",자우버,F1,0.385725,0.5,0.7487156469678897,0.1512,0.3,7,자우버는 최근 몇 년간 성적이 좋지 않아 가성비 성향이 낮습니다. 그러나 팀의 재정 문제로 인해 상황이 변할 가능성이 있습니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",애스턴 마틴,F1,0.3717103,0.5,0.6435062866962236,0.1432,0.2,8,"애스턴 마틴은 F1에 새롭게 진출한 팀으로서, 아직 가성비 성향이 확립되지 않았습니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",알핀,F1,0.36439493,0.5,0.6565543189142513,0.1431,0.1,9,알핀은 최근 몇 년간 성적이 좋지 않아 가성비 성향이 낮습니다. 팀의 미래가 불확실합니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",레드불,F1,0.39394158,0.5,0.4572237271885414,0.1347,0.05,10,"레드불은 주로 후발주로서, 가성비 성향이 매우 낮습니다. 그러나 최근 몇 년간의 성적이 조금 개선되었습니다."
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",제주 SK FC,K LEAGUE,0.4226254,0.5,0.749347900574565,0.5189,0.9,1,제주 SK FC는 제주도에 위치한 팀으로 가성비 성향이 매우 강합니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",포항 스틸러스,K LEAGUE,0.33266297,0.5,0.8018722169184982,0.7402,0.85,2,포항 스틸러스는 동부 지역의 강력한 팀으로 가성비 성향이 매우 강합니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",전북 현대 모터스,K LEAGUE,0.43215954,0.5,0.5057667758365009,0.1422,0.85,3,전북 현대 모터스는 동부 지역의 강력한 팀으로 가성비 성향이 매우 강합니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",수원 삼성 블루윙즈,K LEAGUE,0.29651493,0.5,0.7626485101012405,0.4711,0.8,4,수원 삼성 블루윙즈는 수도권에 위치한 팀으로 가성비 성향이 강합니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",FC 서울,K LEAGUE,0.3458333,0.5,0.528524225324551,0.1332,0.8,5,FC 서울은 수도권에 위치한 팀으로 가성비 성향이 강합니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",강원FC,K LEAGUE,0.40477026,0.5,0.7818536440483247,0.7774,0.75,6,강원FC는 북부 지역의 대표팀으로 가성비 성향이 강한 팀 중 하나입니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",대전 하나 시티즌,K LEAGUE,0.36166874,0.5,0.7494679903539645,0.1484,0.75,7,대전 하나 시티즌은 중부 지역의 팀으로 가성비 성향이 있는 편입니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",대구FC,K LEAGUE,0.34072965,0.5,0.7774010787455955,0.7377,0.7,8,대구FC는 남부 지역의 팀으로 가성비 성향이 있는 편입니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",광주FC,K LEAGUE,0.36364263,0.5,0.8356004889161633,0.7689,0.65,9,광주FC는 중부 지역의 팀으로 가성비 성향이 있는 편입니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",울산 HD FC,K LEAGUE,0.39525244,0.5,0.539908552282515,0.1398,0.65,10,울산 HD FC는 남부 지역의 팀으로 가성비 성향이 있는 편입니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",인천 유나이티드,K LEAGUE,0.3257813,0.5,0.7737145225193743,0.7276,0.6,11,인천 유나이티드는 수도권에 위치한 팀으로 가성비 성향이 약간 느껴집니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",FC안양,K LEAGUE,0.37642765,0.5,0.784926162116497,0.7613,0.45,12,FC안양은 수도권에 위치한 팀으로 가성비 성향이 약간 느껴집니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",두산 베어스,KBO,0.40324923,0.5,0.5422201750399904,0.4697,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",SSG 랜더스,KBO,0.22517754,0.5,0.5468843355158456,0.1198,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",삼성 라이온즈,KBO,0.38074523,0.5,0.4567300978892356,0.1331,0.9,1,삼성 라이온즈는 역사적으로 강력한 팀으로 가성비 성향이 매우 높은 편입니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.42569542,0.5,0.7815366116334377,0.5266,0.8,2,NC 다이노스는 강력한 타선과 투수진을 보유하고 있어 가성비 성향이 높은 팀입니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",LG 트윈스,KBO,0.31653875,0.5,0.4961033612423088,0.1278,0.8,3,LG 트윈즈는 타선과 투수진 모두에서 강점을 보이며 가성비 성향이 높은 팀입니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",키움 히어로즈,KBO,0.37131482,0.5,0.7960969816462605,0.7616,0.75,4,키움 히어로즈는 최근 몇 년간 꾸준히 상위권을 차지하며 가성비 성향이 강한 팀으로 평가받고 있습니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",기아 타이거즈,KBO,0.331652,0.5,0.494989228312024,0.1295,0.75,5,기아 타이거즈는 최근 몇 년간 꾸준히 상위권을 차지하며 가성비 성향이 강한 팀으로 평가받고 있습니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",한화 이글스,KBO,0.36536697,0.5,0.822605008318316,0.1532,0.7,6,한화 이글스는 최근 몇 년간 꾸준히 상위권을 차지하며 가성비 성향이 강한 팀으로 평가받고 있습니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",롯데 자이언츠,KBO,0.37004155,0.5,0.6958041423706642,0.1462,0.65,7,롯데 자이언츠는 타선에서 큰 변화를 보이고 있어 가성비 성향이 약간 떨어질 수 있습니다.
0,,"나는 K LEAGUE는 처음인데, 가성비 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.35246593,0.5,0.8114514212176897,0.5033,0.6,8,KT 위즈는 최근 몇 년간 성적이 불안정하며 가성비 성향이 약한 편입니다.
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",뉴캐슬 유나이티드,EPL,0.43007657,0.5,0.8584910843417664,0.5437,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",아스톤 빌라,EPL,0.41138253,0.5,0.8764583229553351,0.5398,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",울버햄튼 원더러스,EPL,0.46343786,0.5,0.7448042501623507,0.5343,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",브라이튼,EPL,0.3896648,0.5,0.7972932546457281,0.5153,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",웨스트햄 유나이티드,EPL,0.37822846,0.5,0.8124939034582075,0.5138,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",크리스탈 팰리스,EPL,0.41495702,0.5,0.7324546096951456,0.5125,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",토트넘 홋스퍼,EPL,0.3719691,0.5,0.7819128385909919,0.5052,0.0,0,분석 실패 또는 신뢰도 낮음
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",리버풀,EPL,0.4652393,0.5,0.8391046888105949,0.5539,0.95,1,"리버풀은 전통적으로 강력한 공격력을 보유하고 있으며, 유럽에서 가장 성공적인 팀 중 하나입니다."
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",맨체스터 시티,EPL,0.35353273,0.5,0.8654771307463034,0.5145,0.92,2,시티는 최근 몇 년간 강력한 공격 성과를 거두며 EPL에서 주도적인 역할을 하고 있습니다.
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",맨체스터 유나이티드,EPL,0.33017713,0.5,0.8245819073320841,0.497,0.85,3,"유나이티드는 전통적으로 강력한 팀으로, 최근 몇 년간 공격 성향을 유지하고 있습니다."
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",첼시,EPL,0.42899752,0.5,0.8706678768140022,0.5457,0.8,4,"첼시는 전통적인 강팀으로, 공격적인 축구를 선호하며 EPL에서 주류 팀 중 하나입니다."
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",아스날,EPL,0.38271704,0.5,0.859116401948519,0.5249,0.75,5,"아스날은 전통적으로 공격적인 축구를 선호하는 팀으로, 최근 몇 년간도 공격 성과를 거두고 있습니다."
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.33144936,0.5,0.8926631066210852,0.5111,0.9,1,"맥라렌은 전통적인 강팀으로, 여러 차례 챔피언십을 수상한 경험이 많습니다."
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",페라리,F1,0.37438586,0.5,0.9380699792415192,0.5374,0.8,2,"페라리는 F1 역사상 가장 성공한 팀 중 하나로, 꾸준히 챔피언십을 목표로 하고 있습니다."
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",메르세데스,F1,0.31967995,0.5,0.8912063551568181,0.5061,0.7,3,"메르세데스는 최근 몇 년간 꾸준히 성적을 올리고 있으며, 전통적인 강팀으로 분류됩니다."
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",알핀,F1,0.3010504,0.5,0.857790548756383,0.1968,0.5,4,"알핀은 최근 몇 년간 꾸준히 성적을 올리고 있지만, 아직 전통적인 강팀으로 분류하기 어렵습니다."
0,,"나는 EPL는 처음인데, 전통와(과) 공격 성향이 강한 팀을 추천해줘.",하스,F1,0.36646798,0.5,0.7115016001138291,0.1956,0.4,5,"하스는 비교적 신생 팀으로, 아직 전통적인 강팀으로 분류하기 어렵습니다."
